2133115688.1.JPG
0.420488,0.076603,0.0642576,0.0385805,0.0352764,0.0346268,0.0273844,0.0194668,0.0189586,0.0178283,0.0177543,0.0170768,0.0157398,0.0146786,0.0127749,0.0111792,0.00944091,0.00866612,0.0086512,0.00804288,0.0064219,0.00634811,0.00604074,0.0044365,0.00389732,0.00368852,0.00355837,0.00354869,0.00354634,0.00343327,0.00321668,0.00310483,0.0029561,0.00263394,0.00227274,0.00227217,0.00207384,0.00185426,0.00184582,0.00167466
3087813463.1.JPG
web_site,iPod,scale,CD_player,cash_machine,screen,monitor,television,radio,sunglasses,mouse,tape_player,hard_disc,cassette_player,remote_control,microwave,loudspeaker,desktop_computer,cassette,laptop,printer,projector,hand-held_computer,digital_clock,menu,cellular_telephone,notebook,sunglass,modem,iron,safe,envelope,home_theater,Polaroid_camera,stopwatch,joystick,carton,vending_machine,pencil_sharpener,Band_Aid
0.470822,0.0901121,0.0703082,0.066826,0.0236354,0.0156262,0.0146193,0.0144637,0.0128987,0.0121781,0.0117129,0.0106981,0.00991682,0.0096122,0.00906877,0.0090149,0.00865539,0.00851862,0.00825185,0.00733167,0.00731341,0.00716188,0.0067268,0.0066128,0.00600404,0.00498786,0.00482234,0.00456911,0.00384895,0.00383885,0.00348738,0.003229,0.00299253,0.00243246,0.00223259,0.00181302,0.00165006,0.00162715,0.00160531,0.00156172
3087813464.1.jpg
switch,hard_disc,radio,iPod,modem,desktop_computer,remote_control,tape_player,computer_keyboard,laptop,analog_clock,notebook,cellular_telephone,digital_clock,CD_player,cassette_player,mailbox,oscilloscope,hand-held_computer,safe,cassette,monitor,printer,file,projector,screen,space_bar,dial_telephone,mouse,web_site,gas_pump,joystick,loudspeaker,pay-phone,cash_machine,packet,sewing_machine,lighter,Polaroid_camera,vending_machine
0.445264,0.126093,0.0700722,0.0621376,0.0408865,0.0364566,0.0349202,0.0231117,0.0122014,0.0110464,0.00987169,0.00965241,0.00960825,0.00875281,0.0083028,0.0079681,0.00794061,0.0054414,0.00484407,0.00452137,0.00436787,0.00402738,0.00375045,0.00306514,0.00305386,0.00300012,0.00285559,0.00273262,0.00264589,0.00159773,0.00158766,0.00156344,0.00150129,0.00144099,0.00136672,0.00119051,0.00110171,0.00102361,0.000848458,0.000841538
3087832452.1.jpg
cash_machine,dishwasher,cassette_player,tape_player,web_site,CD_player,vending_machine,printer,cassette,file,revolver,safe,gas_pump,harmonica,packet,book_jacket,binder,screwdriver,letter_opener,mailbox,ballpoint,laptop,radio,hard_disc,home_theater,modem,stove,photocopier,desktop_computer,carpenter's_kit,space_heater,toaster,space_bar,fountain_pen,oil_filter,slot,Polaroid_camera,vacuum,can_opener,notebook
0.207699,0.0862326,0.0645189,0.0483294,0.037137,0.0312159,0.0280583,0.0271358,0.0263578,0.0188216,0.0181554,0.0168024,0.0158078,0.0137564,0.0129102,0.0115838,0.0107008,0.0105768,0.0105051,0.0104418,0.0102335,0.00948802,0.00806655,0.00798945,0.00709882,0.00709432,0.00689019,0.00686604,0.00627349,0.00623037,0.00597478,0.00595064,0.00535751,0.00521607,0.00487356,0.00484425,0.00483772,0.00472973,0.00458927,0.00440889
3087873613.1.jpg
perfume,lotion,oil_filter,hair_spray,lipstick,cocktail_shaker,espresso_maker,face_powder,sunscreen,switch,lighter,soap_dispenser,pencil_sharpener,can_opener,water_bottle,pill_bottle,microphone,loupe,medicine_chest,carpenter's_kit,binoculars,hand_blower,packet,vacuum,screwdriver,dumbbell,joystick,saltshaker,syringe,coffeepot,power_drill,reflex_camera,spotlight,whistle,fountain_pen,reel,nipple,corkscrew,combination_lock,water_jug
0.284813,0.155363,0.0945617,0.0853939,0.0583842,0.0413335,0.0384855,0.0255893,0.0233439,0.0161245,0.0160098,0.0109694,0.0103149,0.00826714,0.00769662,0.00662864,0.00640783,0.00634453,0.00561297,0.00542308,0.0049546,0.00487297,0.00461454,0.00460029,0.00413079,0.00362984,0.00329975,0.00283699,0.00269707,0.00259463,0.00253926,0.00241913,0.00225061,0.00208127,0.00188814,0.00173153,0.00171756,0.00170569,0.00154544,0.00151124
3087873627.1.jpg
