214.0,215.0,0.220681233982,29.0
79.0,216.0,0.222883163234,30.0
61.0,201.0,0.22684614557,3.0
153.0,217.0,0.231012429568,31.0
115.0,183.0,0.238235950461,6.0
148.0,219.0,0.238530478369,32.0
37.0,38.0,0.242157836257,2.0
142.0,221.0,0.242615977387,33.0
20.0,223.0,0.242682353375,34.0
12.0,194.0,0.244938326179,3.0
59.0,202.0,0.249968514636,5.0
30.0,138.0,0.250947423083,2.0
131.0,227.0,0.237294537513,3.0
209.0,224.0,0.251832951718,40.0
184.0,229.0,0.246492078156,42.0
52.0,230.0,0.247877528998,43.0
56.0,66.0,0.252361055558,2.0
104.0,147.0,0.252750944829,2.0
133.0,228.0,0.2619022784,4.0
42.0,218.0,0.262706115607,4.0
5.0,231.0,0.264374486582,44.0
119.0,155.0,0.269447722735,2.0
157.0,158.0,0.272023639061,2.0
236.0,238.0,0.260806891028,46.0
96.0,124.0,0.27519647608,2.0
80.0,120.0,0.276276318392,2.0
239.0,241.0,0.24859539003,48.0
159.0,242.0,0.279174980271,49.0
54.0,87.0,0.279580200788,2.0
82.0,188.0,0.282295484933,6.0
243.0,244.0,0.28457669883,51.0
31.0,65.0,0.287789123439,2.0
33.0,247.0,0.264012564649,3.0
34.0,248.0,0.270349537,4.0
127.0,192.0,0.293046807794,3.0
108.0,233.0,0.293204339224,3.0
35.0,246.0,0.293350147908,52.0
48.0,252.0,0.291597406497,53.0
137.0,205.0,0.29360022772,3.0
123.0,253.0,0.29917320044,54.0
62.0,255.0,0.30254963213,55.0
150.0,237.0,0.302748188134,3.0
88.0,251.0,0.303620056725,4.0
226.0,256.0,0.30662816278,60.0
28.0,254.0,0.310197331815,4.0
86.0,240.0,0.314362683623,3.0
129.0,234.0,0.320892451699,5.0
259.0,262.0,0.315641649527,65.0
57.0,263.0,0.325077531012,66.0
64.0,264.0,0.334055664701,67.0
260.0,265.0,0.335140083956,71.0
6.0,266.0,0.335641740048,72.0
89.0,245.0,0.337770832989,7.0
146.0,220.0,0.342423477679,7.0
174.0,197.0,0.347668397426,4.0
67.0,171.0,0.348072283858,3.0
258.0,267.0,0.348616046706,76.0
118.0,268.0,0.351015462861,8.0
125.0,272.0,0.353773880372,77.0
222.0,274.0,0.356199796577,79.0
164.0,235.0,0.356526010508,9.0
225.0,275.0,0.358852079547,82.0
10.0,73.0,0.363869059174,2.0
250.0,277.0,0.36914650468,85.0
18.0,279.0,0.381117471955,86.0
75.0,280.0,0.382787884042,87.0
24.0,169.0,0.394820594721,3.0
114.0,281.0,0.39664924029,88.0
232.0,283.0,0.399142311057,90.0
14.0,284.0,0.402006370616,91.0
152.0,285.0,0.402312564204,92.0
47.0,286.0,0.416610108868,93.0
271.0,273.0,0.426002175657,11.0
287.0,288.0,0.391345912908,104.0
72.0,289.0,0.427959868093,105.0
249.0,290.0,0.430617476838,109.0
110.0,291.0,0.447330291655,110.0
15.0,292.0,0.459043003108,111.0
282.0,293.0,0.459218655174,114.0
9.0,294.0,0.461206540171,115.0
257.0,295.0,0.496905970124,118.0
83.0,296.0,0.515763748292,119.0
100.0,297.0,0.519198668152,120.0
270.0,298.0,0.519441752347,124.0
269.0,299.0,0.521088993726,131.0
91.0,300.0,0.536112530299,132.0
134.0,301.0,0.539609618933,133.0
32.0,302.0,0.545289704785,134.0
140.0,303.0,0.56537206194,135.0
39.0,304.0,0.568717836135,136.0
117.0,305.0,0.581365069744,137.0
111.0,306.0,0.595445620551,138.0
81.0,307.0,0.633203108664,139.0
29.0,308.0,0.653403620795,140.0
8.0,309.0,0.659836516864,141.0
276.0,310.0,0.675537367823,150.0
77.0,311.0,0.675499927577,151.0
261.0,312.0,0.695690007976,154.0
63.0,313.0,0.717387914342,155.0
278.0,314.0,0.775039237603,157.0
113.0,315.0,0.795379360467,158.0
69.0,316.0,0.890941650387,159.0
17.0,317.0,0.908261010657,160.0
